source_system,code_set_name,code_value,normalized_value,description,first_seen_test_id,seen_count,observed_test_count,source_endpoint_name,source_field_path,entity_type,derived_field_name,code_set_source
nhtsa_crash,sensor_attachment,LOAD CELL ROW 9 COLUMN 3,LOAD_CELL_ROW_9_COLUMN_3,Derived dictionary value; rebuildable from canonical tables.,1,1098,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 9 COLUMN 4,LOAD_CELL_ROW_9_COLUMN_4,Derived dictionary value; rebuildable from canonical tables.,1,1098,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 9 COLUMN 5,LOAD_CELL_ROW_9_COLUMN_5,Derived dictionary value; rebuildable from canonical tables.,1,1098,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 9 COLUMN 6,LOAD_CELL_ROW_9_COLUMN_6,Derived dictionary value; rebuildable from canonical tables.,1,1098,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 9 COLUMN 7,LOAD_CELL_ROW_9_COLUMN_7,Derived dictionary value; rebuildable from canonical tables.,1,1098,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 9 COLUMN 8,LOAD_CELL_ROW_9_COLUMN_8,Derived dictionary value; rebuildable from canonical tables.,1,1098,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 9 COLUMN 9,LOAD_CELL_ROW_9_COLUMN_9,Derived dictionary value; rebuildable from canonical tables.,1,1098,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LUMBAR SPINE LOAD CELL,LUMBAR_SPINE_LOAD_CELL,Derived dictionary value; rebuildable from canonical tables.,129,5623,737,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,NECK CABLE ANTERIOR,NECK_CABLE_ANTERIOR,Derived dictionary value; rebuildable from canonical tables.,34,423,275,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,NECK CABLE POSTERIOR,NECK_CABLE_POSTERIOR,Derived dictionary value; rebuildable from canonical tables.,34,435,277,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,NECK - LOWER,NECK___LOWER,Derived dictionary value; rebuildable from canonical tables.,34,7959,886,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"NECK - OC, OCC NECK CONDYLE","NECK___OC,_OCC_NECK_CONDYLE",Derived dictionary value; rebuildable from canonical tables.,34,1390,262,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,NECK - UPPER,NECK___UPPER,Derived dictionary value; rebuildable from canonical tables.,1,23350,2228,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,OTHER SENATT,OTHER_SENATT,Derived dictionary value; rebuildable from canonical tables.,5,8347,963,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"PELVIS, SACRUM","PELVIS,_SACRUM",Derived dictionary value; rebuildable from canonical tables.,631,126,11,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ACETABULUM LEFT,PELVIS_ACETABULUM_LEFT,Derived dictionary value; rebuildable from canonical tables.,2,2506,1487,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ACETABULUM RIGHT,PELVIS_ACETABULUM_RIGHT,Derived dictionary value; rebuildable from canonical tables.,34,1338,324,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ASIS LEFT,PELVIS_ASIS_LEFT,Derived dictionary value; rebuildable from canonical tables.,134,760,274,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ASIS RIGHT,PELVIS_ASIS_RIGHT,Derived dictionary value; rebuildable from canonical tables.,134,760,274,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ILIAC LEFT LOWER,PELVIS_ILIAC_LEFT_LOWER,Derived dictionary value; rebuildable from canonical tables.,1175,8,8,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ILIAC LEFT MIDDLE,PELVIS_ILIAC_LEFT_MIDDLE,Derived dictionary value; rebuildable from canonical tables.,137,666,104,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ILIAC LEFT UPPER,PELVIS_ILIAC_LEFT_UPPER,Derived dictionary value; rebuildable from canonical tables.,1175,8,8,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ILIAC RIGHT LOWER,PELVIS_ILIAC_RIGHT_LOWER,Derived dictionary value; rebuildable from canonical tables.,1175,8,8,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ILIAC RIGHT MIDDLE,PELVIS_ILIAC_RIGHT_MIDDLE,Derived dictionary value; rebuildable from canonical tables.,137,558,86,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS ILIAC RIGHT UPPER,PELVIS_ILIAC_RIGHT_UPPER,Derived dictionary value; rebuildable from canonical tables.,1175,8,8,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS PUBIC SYMPHYSIS,PELVIS_PUBIC_SYMPHYSIS,Derived dictionary value; rebuildable from canonical tables.,4,903,874,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS - CENTER,PELVIS___CENTER,Derived dictionary value; rebuildable from canonical tables.,1,9059,1622,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS - H-POINT,PELVIS___H_POINT,Derived dictionary value; rebuildable from canonical tables.,2,161,69,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,PELVIS - ILIAC,PELVIS___ILIAC,Derived dictionary value; rebuildable from canonical tables.,2,1517,1253,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,POLE,POLE,Derived dictionary value; rebuildable from canonical tables.,137,64,8,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,REAR DECK,REAR_DECK,Derived dictionary value; rebuildable from canonical tables.,137,174,34,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT,RIB___LEFT,Derived dictionary value; rebuildable from canonical tables.,3166,17,12,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT LOWER,RIB___LEFT_LOWER,Derived dictionary value; rebuildable from canonical tables.,2,2113,1231,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT LOWER FRONT,RIB___LEFT_LOWER_FRONT,Derived dictionary value; rebuildable from canonical tables.,1995,200,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT LOWER MID,RIB___LEFT_LOWER_MID,Derived dictionary value; rebuildable from canonical tables.,1995,200,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT LOWER REAR,RIB___LEFT_LOWER_REAR,Derived dictionary value; rebuildable from canonical tables.,1995,200,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT MIDDLE,RIB___LEFT_MIDDLE,Derived dictionary value; rebuildable from canonical tables.,2,2144,1230,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT MIDDLE FRONT,RIB___LEFT_MIDDLE_FRONT,Derived dictionary value; rebuildable from canonical tables.,1995,200,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT MIDDLE MID,RIB___LEFT_MIDDLE_MID,Derived dictionary value; rebuildable from canonical tables.,1995,200,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT MIDDLE REAR,RIB___LEFT_MIDDLE_REAR,Derived dictionary value; rebuildable from canonical tables.,1995,200,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT UPPER,RIB___LEFT_UPPER,Derived dictionary value; rebuildable from canonical tables.,2,2086,1234,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT UPPER FRONT,RIB___LEFT_UPPER_FRONT,Derived dictionary value; rebuildable from canonical tables.,1995,200,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT UPPER MID,RIB___LEFT_UPPER_MID,Derived dictionary value; rebuildable from canonical tables.,1995,200,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LEFT UPPER REAR,RIB___LEFT_UPPER_REAR,Derived dictionary value; rebuildable from canonical tables.,1995,200,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LOWER ABDOMEN,RIB___LOWER_ABDOMEN,Derived dictionary value; rebuildable from canonical tables.,2,1347,1189,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LOWER-FRONT ABDOMEN,RIB___LOWER_FRONT_ABDOMEN,Derived dictionary value; rebuildable from canonical tables.,1995,220,48,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LOWER-MID ABDOMEN,RIB___LOWER_MID_ABDOMEN,Derived dictionary value; rebuildable from canonical tables.,1995,220,48,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - LOWER- REAR ABDOMEN,RIB___LOWER__REAR_ABDOMEN,Derived dictionary value; rebuildable from canonical tables.,1995,220,48,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - RIGHT,RIB___RIGHT,Derived dictionary value; rebuildable from canonical tables.,3195,2,1,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"RIB - RIGHT, LOWER-FRONT","RIB___RIGHT,_LOWER_FRONT",Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"RIB - RIGHT, LOWER-MIDDLE","RIB___RIGHT,_LOWER_MIDDLE",Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"RIB - RIGHT, LOWER-REAR","RIB___RIGHT,_LOWER_REAR",Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"RIB - RIGHT, MIDDLE-FRONT","RIB___RIGHT,_MIDDLE_FRONT",Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"RIB - RIGHT, MIDDLE-MIDDLE","RIB___RIGHT,_MIDDLE_MIDDLE",Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"RIB - RIGHT, MIDDLE-REAR","RIB___RIGHT,_MIDDLE_REAR",Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"RIB - RIGHT, UPPER-FRONT","RIB___RIGHT,_UPPER_FRONT",Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"RIB - RIGHT, UPPER-MIDDLE","RIB___RIGHT,_UPPER_MIDDLE",Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,"RIB - RIGHT, UPPER-REAR","RIB___RIGHT,_UPPER_REAR",Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - RIGHT LOWER,RIB___RIGHT_LOWER,Derived dictionary value; rebuildable from canonical tables.,1726,118,26,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - RIGHT MIDDLE,RIB___RIGHT_MIDDLE,Derived dictionary value; rebuildable from canonical tables.,1726,118,26,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - RIGHT UPPER,RIB___RIGHT_UPPER,Derived dictionary value; rebuildable from canonical tables.,977,256,72,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - UPPER ABDOMEN,RIB___UPPER_ABDOMEN,Derived dictionary value; rebuildable from canonical tables.,2,1567,1186,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - UPPER-FRONT ABDOMEN,RIB___UPPER_FRONT_ABDOMEN,Derived dictionary value; rebuildable from canonical tables.,1995,220,48,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - UPPER-MID ABDOMEN,RIB___UPPER_MID_ABDOMEN,Derived dictionary value; rebuildable from canonical tables.,1995,220,48,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIB - UPPER-REAR ABDOMEN,RIB___UPPER_REAR_ABDOMEN,Derived dictionary value; rebuildable from canonical tables.,1995,220,48,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIGHT ROOF,RIGHT_ROOF,Derived dictionary value; rebuildable from canonical tables.,2,612,612,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,RIGHT SILL,RIGHT_SILL,Derived dictionary value; rebuildable from canonical tables.,2,502,456,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ROOF,ROOF,Derived dictionary value; rebuildable from canonical tables.,2239,76,76,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ROOF RAIL LEFT FRONT,ROOF_RAIL_LEFT_FRONT,Derived dictionary value; rebuildable from canonical tables.,2239,42,42,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ROOF RAIL LEFT REAR,ROOF_RAIL_LEFT_REAR,Derived dictionary value; rebuildable from canonical tables.,2239,41,41,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ROOF RAIL RIGHT FRONT,ROOF_RAIL_RIGHT_FRONT,Derived dictionary value; rebuildable from canonical tables.,2239,46,46,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ROOF RAIL RIGHT REAR,ROOF_RAIL_RIGHT_REAR,Derived dictionary value; rebuildable from canonical tables.,2239,46,46,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT LEFT FRONT LEFT,SEAT_LEFT_FRONT_LEFT,Derived dictionary value; rebuildable from canonical tables.,454,4,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT TRACK - LEFT FRONT,SEAT_TRACK___LEFT_FRONT,Derived dictionary value; rebuildable from canonical tables.,34,417,161,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT TRACK - LEFT REAR,SEAT_TRACK___LEFT_REAR,Derived dictionary value; rebuildable from canonical tables.,593,12,12,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT TRACK - RIGHT FRONT,SEAT_TRACK___RIGHT_FRONT,Derived dictionary value; rebuildable from canonical tables.,735,224,78,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT TRACK - RIGHT REAR,SEAT_TRACK___RIGHT_REAR,Derived dictionary value; rebuildable from canonical tables.,593,12,12,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT - CENTER FRONT,SEAT___CENTER_FRONT,Derived dictionary value; rebuildable from canonical tables.,129,67,47,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT - CENTER REAR,SEAT___CENTER_REAR,Derived dictionary value; rebuildable from canonical tables.,129,80,57,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT - LEFT FRONT,SEAT___LEFT_FRONT,Derived dictionary value; rebuildable from canonical tables.,137,469,237,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT - LEFT REAR,SEAT___LEFT_REAR,Derived dictionary value; rebuildable from canonical tables.,30,1174,464,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT - RIGHT FRONT,SEAT___RIGHT_FRONT,Derived dictionary value; rebuildable from canonical tables.,454,146,57,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SEAT - RIGHT REAR,SEAT___RIGHT_REAR,Derived dictionary value; rebuildable from canonical tables.,30,574,204,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SHOULDER BELT,SHOULDER_BELT,Derived dictionary value; rebuildable from canonical tables.,1,2490,1267,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SHOULDER - LEFT,SHOULDER___LEFT,Derived dictionary value; rebuildable from canonical tables.,2,764,213,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SHOULDER - LEFT FRONT,SHOULDER___LEFT_FRONT,Derived dictionary value; rebuildable from canonical tables.,1995,172,37,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SHOULDER - LEFT MIDDLE,SHOULDER___LEFT_MIDDLE,Derived dictionary value; rebuildable from canonical tables.,1995,168,36,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SHOULDER - LEFT REAR,SHOULDER___LEFT_REAR,Derived dictionary value; rebuildable from canonical tables.,1995,173,38,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SHOULDER - RIGHT,SHOULDER___RIGHT,Derived dictionary value; rebuildable from canonical tables.,254,390,95,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SHOULDER - RIGHT FRONT,SHOULDER___RIGHT_FRONT,Derived dictionary value; rebuildable from canonical tables.,3311,20,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SHOULDER - RIGHT MIDDLE,SHOULDER___RIGHT_MIDDLE,Derived dictionary value; rebuildable from canonical tables.,2190,24,5,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SHOULDER - RIGHT REAR,SHOULDER___RIGHT_REAR,Derived dictionary value; rebuildable from canonical tables.,3311,19,4,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SILL - LEFT FRONT,SILL___LEFT_FRONT,Derived dictionary value; rebuildable from canonical tables.,2,1271,1263,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SILL - LEFT REAR,SILL___LEFT_REAR,Derived dictionary value; rebuildable from canonical tables.,4,1750,978,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SILL - RIGHT FRONT,SILL___RIGHT_FRONT,Derived dictionary value; rebuildable from canonical tables.,4,2064,785,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SILL - RIGHT REAR,SILL___RIGHT_REAR,Derived dictionary value; rebuildable from canonical tables.,4,2818,992,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SLED,SLED,Derived dictionary value; rebuildable from canonical tables.,66,2209,732,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SPINE - LOWER,SPINE___LOWER,Derived dictionary value; rebuildable from canonical tables.,2,8655,1615,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SPINE - MIDDLE,SPINE___MIDDLE,Derived dictionary value; rebuildable from canonical tables.,34,2235,487,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,SPINE - UPPER,SPINE___UPPER,Derived dictionary value; rebuildable from canonical tables.,34,2577,634,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,STERNUM - LOWER,STERNUM___LOWER,Derived dictionary value; rebuildable from canonical tables.,90,32,31,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,STERNUM - MIDDLE,STERNUM___MIDDLE,Derived dictionary value; rebuildable from canonical tables.,2976,7,7,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,STERNUM - UPPER,STERNUM___UPPER,Derived dictionary value; rebuildable from canonical tables.,90,48,33,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,TIBIA - LEFT,TIBIA___LEFT,Derived dictionary value; rebuildable from canonical tables.,34,350,118,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,TIBIA - LEFT LOWER,TIBIA___LEFT_LOWER,Derived dictionary value; rebuildable from canonical tables.,1,5164,828,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,TIBIA - LEFT UPPER,TIBIA___LEFT_UPPER,Derived dictionary value; rebuildable from canonical tables.,1,5115,840,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
